player_id,team_id,league_id,position,role,fielding_ratings_infield_range,fielding_ratings_infield_arm,fielding_ratings_turn_doubleplay,fielding_ratings_outfield_range,fielding_ratings_outfield_arm,fielding_ratings_catcher_arm,fielding_ratings_catcher_ability,fielding_ratings_infield_error,fielding_ratings_outfield_error,fielding_experience0,fielding_experience1,fielding_experience2,fielding_experience3,fielding_experience4,fielding_experience5,fielding_experience6,fielding_experience7,fielding_experience8,fielding_experience9,fielding_rating_pos1,fielding_rating_pos2,fielding_rating_pos3,fielding_rating_pos4,fielding_rating_pos5,fielding_rating_pos6,fielding_rating_pos7,fielding_rating_pos8,fielding_rating_pos9
6188,0,0,6,0,156,138,130,113,110,1,1,93,68,0,0,0,0,107,37,200,0,7,102,0,0,0,79,24,119,0,2,51
6189,0,0,3,0,46,135,45,27,192,2,1,66,130,0,0,0,30,0,21,0,0,0,49,0,0,14,0,5,0,0,0,0
6190,0,0,7,0,4,109,26,96,131,6,1,17,79,0,0,0,0,0,0,0,164,20,0,0,0,0,0,0,0,89,2,0
6191,0,0,1,11,12,104,9,49,58,7,2,68,57,0,200,0,0,0,0,0,0,39,0,73,0,0,0,0,0,0,0,0
6192,24,100,4,0,69,74,113,18,16,7,1,151,83,0,0,0,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0
6193,0,0,3,0,75,33,37,4,76,2,1,45,12,0,0,0,200,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0
6194,0,0,3,0,49,11,63,9,80,7,1,53,127,0,0,0,163,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0
6195,337,108,1,11,1,91,15,1,60,1,1,32,47,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6196,0,0,3,12,53,37,20,35,17,3,1,46,16,0,0,0,88,0,29,0,0,0,0,0,0,38,0,0,0,0,0,0
6197,0,0,4,0,82,81,85,56,99,7,1,79,118,0,0,0,74,76,0,0,0,0,0,0,0,57,23,0,0,0,0,0
6198,0,0,1,12,16,74,52,1,16,6,1,72,22,0,200,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
6199,159,105,6,0,146,134,171,92,111,3,2,191,116,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,120,0,0,0
6200,0,0,1,12,11,106,10,1,13,7,1,75,14,0,200,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0
6201,0,0,3,12,1,50,9,40,27,7,1,45,72,0,0,0,26,0,0,0,0,22,0,0,0,5,0,0,0,0,0,0
6202,0,0,9,0,11,13,6,66,66,2,1,22,121,0,0,0,123,0,0,0,127,31,200,0,0,15,0,0,0,41,0,42
6203,179,105,4,0,91,105,80,88,80,1,1,115,110,0,0,0,0,97,70,0,0,0,0,0,0,0,38,26,0,0,0,0
6204,327,108,3,0,36,18,8,13,30,4,1,59,19,0,0,0,59,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
6205,0,0,3,0,15,87,21,5,19,3,1,24,18,0,130,0,107,0,0,0,0,0,0,31,0,17,0,0,0,0,0,0
6206,0,0,1,11,27,109,10,1,42,7,1,33,25,0,200,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0
6207,0,0,1,12,1,103,11,1,17,7,1,27,17,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6208,0,0,2,0,17,78,14,23,81,108,154,34,14,0,0,61,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0
6209,0,0,2,0,16,10,4,5,10,53,112,34,14,0,0,99,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
6210,0,0,3,0,23,28,9,1,19,1,1,75,19,0,0,0,153,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0
6211,0,0,1,12,1,69,7,11,113,3,1,27,63,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6212,0,0,5,0,102,147,88,57,119,1,1,122,95,0,0,0,0,38,200,0,0,0,0,0,0,0,18,111,0,0,0,0
6213,0,0,6,0,121,114,119,104,95,1,1,128,124,0,0,0,0,0,53,200,0,81,13,0,0,0,0,28,88,0,16,6
6214,0,0,7,0,1,21,1,78,119,9,1,16,103,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,89,0,0
6215,0,0,7,0,77,58,140,113,128,1,1,118,161,0,0,0,0,0,0,0,189,195,70,0,0,0,0,0,0,133,61,43
6216,0,0,9,0,34,66,6,61,164,6,1,35,117,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,80
6217,0,0,6,0,147,138,191,103,118,1,1,179,73,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,125,0,0,0
6218,0,0,9,0,50,135,154,124,121,6,1,162,166,0,0,0,0,0,0,0,0,182,167,0,0,0,0,0,0,0,74,110
6219,340,108,1,11,5,68,39,1,2,3,1,26,19,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6220,0,0,7,0,105,80,119,28,115,8,1,134,94,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,2,0,0
6221,0,0,2,0,26,49,14,125,27,62,115,102,63,0,0,17,0,0,0,0,0,65,0,0,0,0,0,0,0,0,17,0
6222,0,0,3,12,3,99,5,43,65,8,1,21,66,0,175,0,11,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
6223,164,105,5,0,62,157,72,26,138,1,1,97,83,0,0,0,0,55,78,0,0,0,0,0,0,0,13,34,0,0,0,0
6224,0,0,1,11,1,116,21,34,9,6,1,17,66,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6225,266,107,1,11,29,94,12,68,70,7,1,63,13,0,200,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0
6226,160,105,5,0,56,137,53,44,161,2,1,81,95,0,0,0,0,0,41,0,42,0,6,0,0,0,0,13,0,12,0,2
6227,0,0,1,12,1,93,12,51,55,1,1,20,28,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6228,335,108,3,0,1,55,16,1,59,65,33,42,22,0,0,5,21,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0
6229,0,0,1,12,1,92,20,1,55,3,1,15,15,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6230,0,0,1,12,2,149,2,1,26,9,1,15,11,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6231,0,0,1,11,8,104,61,12,30,3,1,22,16,0,200,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
6232,0,0,9,0,70,99,12,129,156,2,1,41,200,0,0,0,0,0,0,0,53,124,127,0,0,0,0,0,0,46,60,100
6233,0,0,2,0,3,98,85,3,70,96,140,97,113,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6234,260,107,1,12,20,63,19,14,26,2,1,30,18,0,200,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0
6235,0,0,3,0,5,65,34,1,32,7,1,44,22,0,0,0,200,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0
6236,0,0,4,0,103,83,121,11,38,2,1,197,101,0,0,0,0,200,55,163,0,0,0,0,0,0,130,26,72,0,0,0
6237,0,0,5,0,41,192,70,1,147,3,1,110,69,0,0,0,0,39,200,19,0,0,0,0,0,0,7,105,0,0,0,0
6238,0,0,3,0,83,196,201,8,154,6,1,199,97,0,0,0,200,87,0,200,0,0,0,0,0,172,65,0,103,0,0,0
6239,0,0,1,12,1,103,11,30,75,2,1,44,42,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6240,0,0,4,0,111,73,122,98,132,6,1,125,176,0,0,0,0,159,0,175,197,175,0,0,0,0,89,0,65,125,34,0
6241,0,0,9,0,1,86,24,125,139,6,1,17,129,0,0,0,0,0,0,0,0,200,197,0,0,0,0,0,0,0,79,133
6242,0,0,5,0,99,164,84,15,156,13,2,113,88,0,0,0,0,160,146,26,0,0,0,0,0,0,72,86,7,0,0,0
6243,0,0,4,0,86,74,192,19,32,7,1,135,92,0,0,0,0,160,0,0,0,0,0,0,0,0,95,0,0,0,0,0
6244,0,0,1,12,4,149,9,3,63,2,1,50,26,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6245,0,0,5,0,66,199,83,31,154,3,1,142,106,0,0,0,0,0,200,0,0,0,0,0,0,0,0,133,0,0,0,0
6246,0,0,1,11,42,60,1,33,79,6,1,34,32,0,200,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
6247,0,0,1,11,28,77,42,9,16,2,1,21,26,0,200,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0
6248,0,0,1,12,48,76,46,16,22,6,1,48,76,0,200,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0
6249,288,107,7,0,40,58,44,115,86,8,1,66,152,0,0,0,0,0,0,0,114,0,53,0,0,0,0,0,0,75,0,28
6250,0,0,1,12,34,102,13,35,51,2,1,35,30,0,200,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
6251,58,101,1,11,1,98,35,1,65,4,1,41,10,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6252,288,107,3,0,48,32,10,37,21,1,1,41,42,0,0,0,121,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0
6253,0,0,1,11,19,105,8,60,11,7,1,69,71,0,200,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
6254,0,0,1,12,1,60,49,1,27,3,1,25,21,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6255,0,0,1,13,49,143,9,13,196,9,2,39,52,0,185,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0
6256,141,104,3,0,48,84,12,26,19,3,1,39,72,0,0,0,197,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0
6257,0,0,1,12,1,84,10,55,16,4,1,49,26,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6258,0,0,7,0,1,66,20,50,117,2,1,31,119,0,0,0,0,0,0,36,50,0,0,0,0,0,0,0,0,14,0,0
6259,0,0,2,0,1,15,71,18,10,86,149,16,39,0,0,134,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0
6260,0,0,3,0,26,67,29,6,37,2,1,65,23,0,0,0,200,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0
6261,0,0,3,0,88,38,113,1,13,2,1,87,52,0,0,0,200,53,0,0,0,0,0,0,0,158,20,0,0,0,0,0
6262,0,0,3,0,111,130,27,18,67,3,1,117,29,0,0,0,200,0,188,0,0,0,0,0,0,190,0,89,0,0,0,0
6263,0,0,6,0,137,183,198,95,176,8,1,198,98,0,0,0,0,133,0,200,0,3,2,0,0,0,129,0,155,0,0,1
6264,260,107,1,12,16,85,2,6,11,3,1,34,19,0,200,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
6265,156,105,1,12,8,136,16,32,48,3,1,4,109,0,200,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
6266,0,0,7,0,1,123,1,59,148,1,1,1,118,0,0,0,0,0,0,0,151,0,42,0,0,0,0,0,0,57,0,15
6267,0,0,3,12,56,43,21,9,17,2,1,66,23,0,0,0,22,0,0,6,0,0,0,0,0,15,0,0,0,0,0,0
6268,0,0,4,0,136,152,143,1,111,1,1,98,82,0,0,0,92,200,179,200,0,0,0,0,0,74,137,118,105,0,0,0
6269,0,0,7,0,1,78,7,46,115,3,1,34,141,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,56,0,0
6270,0,0,8,0,64,26,83,146,123,6,1,44,197,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,185,124,0
6271,177,105,1,11,6,88,9,42,18,6,1,45,13,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6272,258,107,2,0,36,15,13,17,11,104,98,47,17,0,0,24,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
6273,0,0,2,0,26,149,18,4,110,147,103,54,8,0,0,52,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
6274,0,0,1,11,24,125,16,49,15,8,1,50,16,0,200,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
6275,30,100,1,11,1,96,9,1,14,2,1,13,10,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6276,0,0,1,13,20,164,17,8,39,7,1,53,15,0,200,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0
6277,0,0,1,11,8,79,6,1,28,3,1,42,23,0,200,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
6278,0,0,1,12,23,128,24,30,109,1,1,15,41,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
6279,0,0,3,0,1,115,77,33,68,6,1,15,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6280,0,0,1,12,50,116,6,11,16,2,1,39,23,0,200,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
6281,136,104,4,0,124,76,157,11,32,6,1,183,69,0,0,0,0,171,0,0,0,0,0,0,0,0,133,0,0,0,0,0
6282,288,107,1,12,1,107,8,22,37,6,1,40,21,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6283,288,107,1,11,20,122,23,81,16,9,1,64,28,0,200,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0
6284,0,0,2,0,14,76,21,1,67,119,111,28,36,0,0,63,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
6285,0,0,3,0,66,32,98,18,37,1,1,59,18,0,0,0,200,4,0,0,0,0,0,0,0,97,1,0,0,0,0,0
6286,0,0,1,12,8,90,1,1,35,7,1,27,40,0,200,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
6287,0,0,5,0,64,140,98,1,112,18,1,150,124,0,0,0,200,0,190,0,0,0,0,0,0,130,0,91,0,0,0,0
6288,0,0,6,0,138,153,198,24,94,7,1,170,124,0,0,0,0,0,104,200,0,0,0,0,0,0,0,84,146,0,0,0
6289,0,0,7,0,1,11,3,35,128,7,1,17,131,0,0,0,0,0,0,0,41,0,182,0,0,0,0,0,0,9,0,0
6290,0,0,7,0,22,56,27,122,109,1,1,30,145,0,0,0,0,0,0,0,200,189,80,0,0,0,0,0,0,145,70,49
6291,0,0,5,0,91,179,46,54,171,22,4,124,66,0,0,0,0,0,84,0,0,0,0,0,0,0,0,51,0,0,0,0
6292,0,0,3,0,1,53,17,1,18,1,1,76,54,0,0,0,200,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0
6293,0,0,3,0,1,142,1,10,126,3,1,65,19,0,0,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0
6294,0,0,7,0,32,43,53,30,108,3,1,66,107,0,0,0,0,0,0,0,41,0,57,0,0,0,0,0,0,6,0,0
6295,0,0,5,0,104,174,96,34,154,7,1,154,109,0,0,0,0,0,73,28,0,0,0,0,0,0,0,51,11,0,0,0
6296,0,0,1,11,30,119,16,8,55,4,1,55,13,0,200,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0
6297,0,0,1,11,15,113,14,8,25,9,1,52,43,0,200,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0
6298,0,0,9,0,44,86,7,38,150,7,1,39,97,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,9
6299,0,0,7,0,1,100,54,70,137,7,1,19,118,0,0,0,0,0,0,0,200,0,193,0,0,0,0,0,0,86,0,74
6300,0,0,1,12,1,93,16,1,95,6,1,10,12,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6301,0,0,1,12,6,148,16,32,26,6,1,24,48,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6302,0,0,1,12,37,116,23,40,78,1,1,41,17,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
6303,161,105,1,11,18,112,13,32,11,3,1,16,57,0,200,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
6304,338,108,1,12,12,165,29,85,57,4,1,12,16,0,200,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0
6305,274,107,3,0,14,43,7,32,29,4,1,40,71,0,0,0,50,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
6306,156,105,1,12,1,98,9,28,76,3,1,36,13,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6307,0,0,7,0,17,22,10,68,75,2,1,28,68,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,22,0,0
6308,0,0,2,0,1,16,17,1,22,79,68,55,1,0,0,80,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
6309,0,0,2,0,1,17,12,1,12,100,91,19,15,0,0,114,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0
6310,0,0,3,0,1,18,7,9,31,10,1,53,14,0,0,0,174,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
6311,279,107,7,0,29,83,24,41,132,2,1,33,85,0,0,0,0,0,0,0,50,11,0,0,0,0,0,0,0,11,0,0
6312,0,0,5,0,93,128,64,39,96,2,1,104,122,0,0,0,0,200,102,0,0,0,0,0,0,0,73,43,0,0,0,0
6313,0,0,4,0,95,118,149,9,102,7,1,130,62,0,0,0,0,71,16,106,0,0,0,0,0,0,40,8,38,0,0,0
6314,0,0,7,0,1,56,1,38,100,1,1,14,108,0,0,0,0,0,0,0,63,0,28,0,0,0,0,0,0,12,0,1
6315,0,0,8,0,102,21,83,156,78,1,1,67,89,0,0,0,0,0,0,0,0,200,152,0,0,0,0,0,0,0,123,101
6316,0,0,3,0,1,77,5,1,110,6,1,9,66,0,0,0,200,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
6317,0,0,4,0,129,126,145,63,117,6,1,134,105,0,0,0,0,188,169,197,0,0,19,0,0,0,134,103,105,0,0,6
6318,0,0,3,0,32,42,12,1,31,2,1,92,35,0,0,0,200,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0
6319,0,0,2,0,11,68,12,1,62,102,110,40,109,0,0,171,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0
6320,0,0,7,0,1,46,14,115,105,1,1,14,129,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,133,0,0
6321,0,0,3,0,61,149,3,18,60,4,1,12,28,0,162,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0
6322,0,0,2,0,13,80,13,3,69,125,116,28,62,0,0,54,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
6323,0,0,1,11,6,49,10,37,1,8,1,16,20,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6324,0,0,1,12,10,80,72,28,38,3,1,1,19,0,200,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
6325,150,104,5,0,91,190,89,1,167,3,1,108,75,0,0,0,0,84,159,0,0,0,0,0,0,0,36,104,0,0,0,0
6326,0,0,1,12,12,108,16,22,13,7,1,30,22,0,200,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0
6327,272,107,4,0,112,43,88,47,14,2,1,95,58,0,0,0,0,22,0,0,0,0,0,0,0,0,10,0,0,0,0,0
6328,0,0,1,12,1,106,20,1,33,8,1,22,50,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6329,347,108,1,12,36,124,131,30,11,2,1,36,38,0,200,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0
6330,0,0,1,12,30,97,16,15,19,3,1,24,12,0,200,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0
6331,164,105,5,0,92,146,62,18,130,1,1,121,104,0,0,0,0,0,76,0,0,0,0,0,0,0,0,39,0,0,0,0
6332,0,0,3,0,51,145,29,45,129,4,1,82,125,0,0,0,99,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0
6333,0,0,2,0,1,20,16,1,18,123,119,37,18,0,0,200,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0
6334,0,0,2,0,9,44,19,1,59,141,95,33,113,0,0,123,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0
6335,0,0,3,0,47,50,21,39,19,4,1,79,63,0,0,0,61,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0
6336,0,0,4,0,125,47,177,1,10,6,1,98,50,0,0,0,0,200,22,0,0,0,0,0,0,0,133,0,0,0,0,0
6337,0,0,6,0,98,200,106,104,201,7,1,102,88,0,0,0,0,0,0,58,0,80,0,0,0,0,0,0,17,0,17,0
6338,0,0,6,0,172,140,142,119,112,8,1,178,114,0,0,0,0,0,70,167,0,0,0,0,0,0,0,58,137,0,0,0
6339,272,107,4,0,151,108,95,12,76,1,1,105,66,0,0,0,0,113,0,0,0,0,0,0,0,0,75,0,0,0,0,0
6340,0,0,8,0,129,57,91,133,120,1,1,92,115,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,27,0
6341,0,0,9,0,1,72,10,73,146,4,1,15,125,0,0,0,0,0,0,0,194,49,200,0,0,0,0,0,0,90,0,85
6342,0,0,3,0,1,30,68,1,74,6,1,70,9,0,0,0,200,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0
6343,0,0,3,0,14,33,19,3,26,1,1,64,19,0,0,0,200,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0
6344,0,0,7,0,1,43,7,56,97,4,1,16,70,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0,0
6345,0,0,2,0,12,51,11,1,44,93,122,39,40,0,0,96,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
6346,272,107,1,11,1,97,14,29,19,1,1,38,13,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6347,0,0,1,12,49,123,1,14,8,8,1,18,109,0,200,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0
6348,0,0,1,12,1,116,3,1,10,6,1,46,19,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6349,0,0,1,12,1,67,16,1,18,3,1,50,19,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6350,328,108,2,0,1,71,14,13,72,116,119,67,80,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6351,0,0,1,12,5,123,10,1,17,7,1,42,16,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6352,0,0,1,12,6,94,57,1,37,8,1,25,1,0,171,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6353,165,105,1,12,8,154,8,72,22,7,1,71,26,0,200,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0
6354,274,107,9,0,20,114,18,58,142,3,1,31,107,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,16
6355,274,107,7,0,49,51,42,125,122,8,1,29,75,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,73,0,0
6356,0,0,9,0,13,29,33,40,95,8,1,49,105,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,14
6357,170,105,7,0,136,153,174,126,139,6,1,170,152,0,0,0,0,0,29,65,21,0,0,0,0,0,0,23,44,17,0,0
6358,0,0,2,0,1,18,13,1,17,75,150,44,10,0,0,200,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0
6359,0,0,2,0,1,19,14,1,19,65,97,84,57,0,0,73,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
6360,0,0,3,0,56,39,17,45,40,6,1,60,60,0,0,0,166,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0
6361,0,0,4,0,76,112,138,14,48,6,1,121,113,0,0,0,0,200,127,46,0,0,0,0,0,0,89,51,1,0,0,0
6362,0,0,5,0,68,155,38,33,138,7,1,166,91,0,0,0,0,0,200,0,0,0,0,0,0,0,0,105,0,0,0,0
6363,0,0,6,0,117,137,145,1,114,7,1,129,113,0,0,0,76,0,0,200,0,0,0,0,0,78,0,0,94,0,0,0
6364,176,105,3,0,14,33,36,1,14,4,1,59,30,0,0,0,105,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0
6365,0,0,7,0,1,62,29,61,112,2,1,21,114,0,0,0,108,0,0,0,200,123,200,0,0,8,0,0,0,69,0,56
6366,0,0,7,0,1,74,7,34,124,9,1,30,169,0,0,0,0,0,0,0,200,0,31,0,0,0,0,0,0,49,0,0
6367,170,105,1,11,18,49,14,1,42,7,1,38,20,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
6368,0,0,4,0,114,88,107,80,75,3,1,148,128,0,0,0,0,98,0,0,0,0,0,0,0,0,58,0,0,0,0,0
6369,0,0,4,0,112,133,131,91,111,1,1,116,127,0,0,0,0,162,0,0,0,0,0,0,0,0,95,0,0,0,0,0
6370,0,0,2,0,1,37,19,1,28,99,146,17,11,0,0,175,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0
6371,0,0,1,13,11,117,13,1,54,8,1,44,96,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
6372,0,0,1,12,33,95,29,4,13,6,1,19,15,0,200,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0
6373,0,0,3,0,104,12,2,12,34,3,6,48,19,0,0,0,200,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0
6374,0,0,3,0,59,105,39,45,21,7,1,39,35,0,193,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0
6375,0,0,1,12,1,81,3,1,26,3,1,15,25,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6376,0,0,1,12,2,76,29,5,14,7,1,28,19,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6377,0,0,1,12,1,36,7,1,56,7,1,10,71,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6378,0,0,1,12,44,92,3,16,15,3,1,16,64,0,200,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
6379,0,0,1,13,25,89,10,11,30,9,1,14,86,0,200,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0
6380,0,0,2,0,8,125,12,1,126,145,119,32,13,0,0,54,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
6381,78,102,6,0,148,136,178,102,136,2,1,146,140,0,0,0,0,89,166,197,72,0,94,0,0,0,78,121,139,46,0,53
6382,0,0,5,0,65,127,29,1,27,8,1,57,45,0,149,0,0,0,31,0,0,0,0,118,0,0,0,8,0,0,0,0
6383,0,0,2,0,11,63,10,1,73,115,58,11,110,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6384,0,0,2,0,1,39,10,1,30,91,84,80,17,0,0,68,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
6385,153,105,3,0,50,42,17,1,19,1,1,74,28,0,0,0,200,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0
6386,167,105,1,11,1,97,13,31,24,1,1,16,34,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6387,0,0,5,0,25,183,119,1,128,22,1,133,98,0,0,0,0,0,200,0,0,0,0,0,0,0,0,26,0,0,0,0
6388,0,0,4,0,109,155,142,1,135,2,1,85,96,0,0,0,0,200,141,100,0,0,0,0,0,0,110,82,37,0,0,0
6389,332,108,1,12,2,51,7,53,17,4,1,30,19,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6390,0,0,4,0,63,101,89,77,138,8,1,76,76,0,0,0,0,170,0,0,0,28,0,0,0,0,38,0,0,0,0,0
6391,345,108,3,0,19,53,19,90,67,4,1,71,36,0,0,0,101,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
